FHRSID,BusinessType,RatingValue,RatingDate,LocalAuthorityName,Hygiene,Structural,ConfidenceInManagement,Longitude,Latitude,Easting,Northing
294007,Pub/bar/nightclub,5,2023-05-19,City of London Corporation,0.0,5.0,5.0,-0.083405,51.51269,533092.3384617134,181047.88508811715
294613,Restaurant/Cafe/Canteen,5,2023-08-30,City of London Corporation,,,,-0.080008,51.509847,533336.3384773706,180737.9236319709
1660744,Pub/bar/nightclub,5,2023-09-14,City of London Corporation,0.0,0.0,0.0,-0.104666,51.512262,531618.360879421,180961.86409532098
1589776,Restaurant/Cafe/Canteen,5,2023-01-09,City of London Corporation,5.0,5.0,5.0,-0.08759,51.513586,532799.3549553098,181139.92145374313
1105123,Pub/bar/nightclub,5,2022-08-17,City of London Corporation,5.0,5.0,0.0,-0.078522,51.515029,533424.3143312803,181316.87729004148
1560136,Restaurant/Cafe/Canteen,5,2023-08-02,City of London Corporation,5.0,5.0,5.0,-0.0894270017743111,51.5110168457031,532679.3577428635,180850.89899868588
294154,Pub/bar/nightclub,5,2023-11-21,City of London Corporation,5.0,5.0,5.0,-0.083011,51.51727,533106.3284492975,181557.90392175422
294213,Pub/bar/nightclub,5,2022-10-21,City of London Corporation,0.0,0.0,0.0,-0.096575,51.516564,532167.3193807092,181454.81971010886
1679464,Restaurant/Cafe/Canteen,5,2023-12-12,City of London Corporation,0.0,5.0,0.0,-0.0815000000109752,51.5109000000004,533229.7380966924,180852.3012280219
294130,Pub/bar/nightclub,5,2024-07-19,City of London Corporation,0.0,0.0,0.0,-0.079322,51.517245,533362.3381481456,181561.84110826306
1424258,Restaurant/Cafe/Canteen,5,2024-08-30,City of London Corporation,0.0,0.0,0.0,-0.0830471,51.5145217,533111.8334236894,181252.22354612697
294550,Restaurant/Cafe/Canteen,4,2024-06-18,City of London Corporation,,,,-0.084797,51.514215,532991.3139028971,181214.9363134252
294102,Pub/bar/nightclub,5,2022-04-20,City of London Corporation,0.0,0.0,0.0,-0.074527,51.510638,533714.3475386957,180835.88436118612
1416541,Takeaway/sandwich shop,4,2023-03-06,City of London Corporation,10.0,5.0,5.0,-0.09402,51.513196,532354.343543776,181084.91137498472
295082,Pub/bar/nightclub,5,2022-06-17,City of London Corporation,5.0,5.0,0.0,-0.080762,51.512818,533275.3503861098,181066.92914346297
294403,Pub/bar/nightclub,5,2023-07-25,City of London Corporation,5.0,5.0,0.0,-0.086701,51.510037,532871.3602360318,180746.8811776088
950861,Hotel/bed & breakfast/guest house,5,2023-11-13,City of London Corporation,5.0,5.0,5.0,-0.090836,51.513845,532573.381681928,181162.84054844576
295271,Pub/bar/nightclub,5,2024-03-25,City of London Corporation,0.0,5.0,5.0,-0.084191,51.512847,533037.3443312462,181063.91444407916
293772,Retailers - other,5,2023-10-16,City of London Corporation,0.0,0.0,0.0,0.0464361,51.5041475,542128.0115062124,180342.00182192336
293927,Pub/bar/nightclub,5,2024-07-03,City of London Corporation,0.0,5.0,0.0,-0.105429,51.51401,531560.384653626,181154.87157282402
294077,Pub/bar/nightclub,5,2022-08-31,City of London Corporation,5.0,5.0,0.0,-0.090422,51.515826,532596.3557830903,181383.8792756255
293820,Pub/bar/nightclub,5,2022-03-23,City of London Corporation,0.0,0.0,0.0,-0.078884,51.513614,533403.3308261512,181158.8673980466
294076,Pub/bar/nightclub,5,2023-08-07,City of London Corporation,0.0,5.0,0.0,-0.087559,51.510869,532809.4049985231,180837.84425463568
926272,Restaurant/Cafe/Canteen,5,2023-12-12,City of London Corporation,5.0,5.0,5.0,-0.084913,51.515233,532980.3016014306,181327.9284645457
667966,Takeaway/sandwich shop,5,2022-05-11,City of London Corporation,0.0,0.0,5.0,-0.0821018,51.5180923,533167.0093524777,181650.99918957875
294590,Pub/bar/nightclub,5,2022-02-01,City of London Corporation,5.0,5.0,0.0,-0.098116,51.514863,532065.3230189481,181262.88698585803
1580597,Restaurant/Cafe/Canteen,4,2022-12-06,City of London Corporation,10.0,5.0,5.0,-0.102554,51.518352,531747.339367006,181642.87047888123
1618763,Restaurant/Cafe/Canteen,4,2023-04-17,City of London Corporation,5.0,10.0,5.0,-0.097774,51.517528,532081.3452125476,181559.8532354546
294330,Pub/bar/nightclub,5,2023-10-05,City of London Corporation,5.0,5.0,0.0,-0.0861290022730827,51.5150909423828,532896.3465368742,181309.92360229796
940227,Pub/bar/nightclub,5,2023-04-19,City of London Corporation,5.0,0.0,0.0,-0.1121,51.5165,531090.3773450796,181419.80172793375
295091,Pub/bar/nightclub,4,2024-05-15,City of London Corporation,5.0,10.0,5.0,-0.083477,51.517511,533073.2958661912,181583.85585092998
295203,Restaurant/Cafe/Canteen,5,2022-09-06,City of London Corporation,5.0,5.0,5.0,-0.084115,51.509509,533052.3396360115,180692.86273325863
1736147,Restaurant/Cafe/Canteen,AwaitingInspection,,City of London Corporation,,,,-0.100059,51.513195,531935.3303512058,181073.9021723161
293851,Pub/bar/nightclub,5,2023-08-23,City of London Corporation,0.0,0.0,0.0,-0.085557,51.518777,532925.3043435779,181720.85658842378
1087533,Restaurant/Cafe/Canteen,5,2023-08-14,City of London Corporation,5.0,5.0,0.0,-0.108547,51.515976,531338.3922905348,181367.8966364896
1105121,Restaurant/Cafe/Canteen,2,2024-07-12,City of London Corporation,5.0,15.0,10.0,-0.089608,51.519437,532642.3437424251,181786.90117195557
293717,Pub/bar/nightclub,4,2024-02-21,City of London Corporation,5.0,10.0,5.0,-0.101432,51.513091,531840.3648299966,181059.86446535983
293800,Pub/bar/nightclub,5,2023-03-22,City of London Corporation,5.0,5.0,5.0,-0.099783,51.519134,531937.3245294645,181734.8189587592
1756318,Restaurant/Cafe/Canteen,AwaitingInspection,,City of London Corporation,,,,-0.10161,51.513318,531827.359190885,181084.786451212
1130826,Takeaway/sandwich shop,5,2024-06-05,City of London Corporation,0.0,5.0,0.0,-0.0889434,51.5171789,532695.0117453468,181537.00211022428
1523644,Pub/bar/nightclub,3,2024-03-06,City of London Corporation,10.0,10.0,5.0,-0.094065,51.513493,532350.3607065093,181117.85663730587
1717135,Takeaway/sandwich shop,2,2024-03-19,City of London Corporation,5.0,15.0,5.0,-0.0875900015234947,51.5135841369629,532799.3602660222,181139.71427914622
1214017,Takeaway/sandwich shop,5,2022-03-07,City of London Corporation,5.0,5.0,5.0,-0.093627,51.512595,532383.3535424378,181018.79016960983
1561656,Takeaway/sandwich shop,5,2022-10-21,City of London Corporation,5.0,5.0,5.0,-0.085935,51.5143331,532912.0120439584,181226.0027165002
294690,Retailers - other,5,2022-08-10,City of London Corporation,5.0,5.0,5.0,-0.081393,51.519069,533213.3346092455,181760.8998741263
1205494,Pub/bar/nightclub,5,2021-10-20,City of London Corporation,0.0,0.0,0.0,-0.093627,51.512596,532383.3506444455,181018.9013702941
294849,Pub/bar/nightclub,4,2023-08-31,City of London Corporation,5.0,10.0,5.0,-0.09738,51.522495,532094.3124658668,182112.89912592078
735906,Pub/bar/nightclub,5,2024-07-08,City of London Corporation,0.0,0.0,0.0,-0.079964,51.51088,533336.3764838255,180852.87470944278
294227,Pub/bar/nightclub,5,2024-06-19,City of London Corporation,0.0,5.0,0.0,-0.084975,51.510989,532988.3555054426,180855.87748473196
294969,Pub/bar/nightclub,2,2018-03-21,City of London Corporation,0.0,15.0,5.0,-0.09051,51.51098,532604.3172958578,180844.84024448483
1501150,Restaurant/Cafe/Canteen,5,2024-08-01,City of London Corporation,0.0,5.0,0.0,-0.080361,51.514484,533298.311848269,181252.92095116625
293710,Pub/bar/nightclub,5,2023-08-31,City of London Corporation,0.0,5.0,0.0,-0.093003,51.512361,532427.3286976984,180993.89745069534
295266,Pub/bar/nightclub,5,2022-08-17,City of London Corporation,5.0,5.0,0.0,-0.088325,51.515657,532742.3386926844,181368.88618877466
1736143,Pub/bar/nightclub,5,2024-06-06,City of London Corporation,0.0,0.0,0.0,-0.107591,51.514027,531410.3274348463,181152.8815121575
1150096,Pub/bar/nightclub,5,2022-04-26,City of London Corporation,0.0,5.0,0.0,-0.078884,51.513614,533403.3308261512,181158.8673980466
294459,Restaurant/Cafe/Canteen,5,2024-09-02,City of London Corporation,5.0,5.0,0.0,-0.08875,51.511698,532724.354687525,180927.87076744094
294256,Restaurant/Cafe/Canteen,5,2024-01-10,City of London Corporation,5.0,5.0,5.0,-0.089596,51.512494,532663.3413673836,181014.85381618334
294110,Pub/bar/nightclub,5,2022-09-27,City of London Corporation,0.0,5.0,0.0,-0.084115,51.509509,533052.3396360115,180692.86273325863
1082014,Restaurant/Cafe/Canteen,5,2020-11-27,City of London Corporation,5.0,0.0,5.0,-0.109338998794556,51.5166893005371,531281.3923957264,181445.79634512955
294972,Pub/bar/nightclub,5,2024-06-13,City of London Corporation,0.0,0.0,0.0,-0.079732,51.511272,533351.3301855932,180896.88834571093
782770,Retailers - other,3,2023-10-09,City of London Corporation,10.0,10.0,10.0,-0.104745,51.516958,531599.349850709,181483.9185861611
653535,Restaurant/Cafe/Canteen,5,2022-05-23,City of London Corporation,5.0,5.0,5.0,-0.097609,51.512157,532108.3254418799,180962.89326527214
1130825,Restaurant/Cafe/Canteen,2,2024-01-24,City of London Corporation,15.0,15.0,10.0,-0.092818,51.512978,532438.3763251903,181062.84287437773
1656940,Restaurant/Cafe/Canteen,4,2023-09-11,City of London Corporation,10.0,5.0,5.0,-0.109175,51.514745,531298.359333943,181229.88318343926
971373,Restaurant/Cafe/Canteen,5,2022-03-02,City of London Corporation,5.0,5.0,5.0,-0.0852409973740578,51.5194282531738,532945.3314136013,181793.85073243623
1651225,Importers/Exporters,AwaitingInspection,,City of London Corporation,,,,-0.0982688,51.5144169,532056.0110297725,181213.00489931687
1691964,Restaurant/Cafe/Canteen,5,2024-01-12,City of London Corporation,0.0,0.0,0.0,-0.0814630016684532,51.513298034668,533225.311215524,181119.03315289173
1209124,Restaurant/Cafe/Canteen,5,2023-10-17,City of London Corporation,5.0,5.0,5.0,-0.102839,51.51565,531735.3595909597,181341.8943957875
1612138,Restaurant/Cafe/Canteen,5,2023-11-20,City of London Corporation,5.0,5.0,5.0,-0.084797,51.514215,532991.3139028971,181214.9363134252
1756315,Restaurant/Cafe/Canteen,5,2024-10-07,City of London Corporation,0.0,5.0,5.0,-0.093723,51.512013,532378.3790345383,180953.8978343641
905160,Pub/bar/nightclub,5,2024-08-19,City of London Corporation,0.0,0.0,0.0,-0.076562,51.513306,533565.3408014956,181128.8530624566
1666606,Restaurant/Cafe/Canteen,5,2023-11-07,City of London Corporation,5.0,5.0,0.0,-0.10235,51.514248,531773.3315167419,181186.87121245888
1204843,Takeaway/sandwich shop,5,2024-07-15,City of London Corporation,0.0,0.0,0.0,-0.0799926,51.5168348,533317.0104254016,181515.00425905082
1733433,Restaurant/Cafe/Canteen,5,2024-09-27,City of London Corporation,5.0,5.0,5.0,-0.093723,51.512012,532378.3819323597,180953.78663369542
635425,Takeaway/sandwich shop,1,2024-02-28,City of London Corporation,10.0,15.0,20.0,-0.077266,51.516097,533508.3358622184,181437.93126092333
295037,Retailers - other,5,2024-01-17,City of London Corporation,0.0,0.0,0.0,-0.086017,51.51124,532915.3225855127,180881.89734161773
1662533,Restaurant/Cafe/Canteen,4,2024-01-29,City of London Corporation,5.0,10.0,0.0,-0.077905,51.518706,533456.3775308335,181726.8899967044
1498012,Other catering premises,5,2022-03-11,City of London Corporation,0.0,0.0,0.0,-0.0852274,51.5134665,532963.6301959576,181130.92035192595
1552279,Restaurant/Cafe/Canteen,5,2022-06-30,City of London Corporation,0.0,5.0,5.0,-0.094086,51.515076,532344.3171165788,181293.84935631522
1416537,Restaurant/Cafe/Canteen,5,2021-07-07,City of London Corporation,5.0,0.0,5.0,-0.086824,51.51503,532848.3034549813,181301.88548014144
537615,Pub/bar/nightclub,5,2022-02-17,City of London Corporation,0.0,5.0,0.0,-0.089238,51.515195,532680.3357379308,181315.85638787202
294914,Restaurant/Cafe/Canteen,5,2024-09-05,City of London Corporation,5.0,5.0,0.0,-0.083405,51.51269,533092.3384617134,181047.88508811715
1767185,Restaurant/Cafe/Canteen,AwaitingInspection,,City of London Corporation,,,,-0.0814901,51.5169077,533212.9027454468,181520.38346923416
1558124,Takeaway/sandwich shop,5,2022-10-13,City of London Corporation,0.0,5.0,0.0,-0.087381,51.516865,532804.3219502597,181504.92917012307
1409999,Takeaway/sandwich shop,5,2024-06-12,City of London Corporation,5.0,5.0,5.0,-0.0897531,51.5116076,532655.0148585238,180916.00069931435
1414718,Takeaway/sandwich shop,5,2023-05-24,City of London Corporation,0.0,0.0,0.0,-0.09017,51.515651,532614.3478728149,181364.87552337605
1453370,Restaurant/Cafe/Canteen,5,2022-01-26,City of London Corporation,0.0,0.0,0.0,-0.0872653,51.5169112,532812.2147869469,181510.27655578946
1631544,Takeaway/sandwich shop,5,2023-06-06,City of London Corporation,5.0,5.0,0.0,-0.094411,51.5143003,532324.015039468,181207.00360156433
1287700,Hotel/bed & breakfast/guest house,4,2024-01-17,City of London Corporation,10.0,5.0,5.0,-0.0752556,51.5103475,533664.6411692789,180802.24936050555
294668,Takeaway/sandwich shop,4,2023-12-18,City of London Corporation,5.0,10.0,5.0,-0.092972,51.512405,532429.3521161084,180998.84634272207
1418173,Pub/bar/nightclub,5,2024-08-29,City of London Corporation,0.0,5.0,0.0,-0.078801,51.509755,533420.3604369463,180729.89293847623
294605,Hotel/bed & breakfast/guest house,5,2022-03-18,City of London Corporation,0.0,5.0,0.0,-0.073574,51.511027,533779.3354412812,180880.88339086558
293977,Restaurant/Cafe/Canteen,5,2022-03-15,City of London Corporation,0.0,5.0,0.0,-0.077382,51.51609,533500.3082328179,181436.94120648305
294202,Restaurant/Cafe/Canteen,4,2024-08-09,City of London Corporation,10.0,5.0,5.0,-0.103339,51.517483,531695.3837618154,181544.82555186865
924319,Restaurant/Cafe/Canteen,5,2023-11-09,City of London Corporation,0.0,0.0,0.0,-0.0857604,51.5102476,532936.0154086018,180772.00699547073
1723087,Takeaway/sandwich shop,5,2024-05-03,City of London Corporation,5.0,5.0,5.0,-0.0840949,51.5125045,533045.0098132261,181026.00271124998
1113070,Restaurant/Cafe/Canteen,5,2019-05-07,City of London Corporation,0.0,0.0,0.0,-0.0819109976291656,51.5170288085938,533183.3481653446,181533.08472161903
294046,Takeaway/sandwich shop,5,2023-05-09,City of London Corporation,0.0,0.0,0.0,-0.0821018,51.5180923,533167.0093524777,181650.99918957875
1414726,Restaurant/Cafe/Canteen,5,2024-08-08,City of London Corporation,0.0,0.0,0.0,-0.0767847,51.5163416,533541.013313013,181466.0093950461
1540166,Restaurant/Cafe/Canteen,5,2023-03-09,City of London Corporation,,,,-0.094029,51.51298,532354.3449162422,181060.87576457922
294429,Restaurant/Cafe/Canteen,3,2024-03-15,City of London Corporation,5.0,10.0,10.0,-0.102714,51.517977,531737.3206159791,181600.8824699883
1606299,Takeaway/sandwich shop,5,2023-04-17,City of London Corporation,5.0,0.0,5.0,-0.09523,51.513548,532269.3684692287,181121.867637181
1727542,Takeaway/sandwich shop,5,2024-08-27,City of London Corporation,5.0,0.0,5.0,-0.087105,51.516572,532824.322729763,181472.84792116313
1587753,Manufacturers/packers,AwaitingInspection,,City of London Corporation,,,,-0.101974,51.519115,531785.3766191413,181728.7599103775
1128192,Restaurant/Cafe/Canteen,5,2023-11-30,City of London Corporation,5.0,5.0,5.0,-0.090891,51.516679,532561.3404350881,181477.88439065998
928541,Restaurant/Cafe/Canteen,5,2022-05-20,City of London Corporation,5.0,5.0,0.0,-0.1024503,51.5152504,531763.4808678476,181298.15785986627
1525313,Restaurant/Cafe/Canteen,5,2022-06-30,City of London Corporation,5.0,5.0,5.0,-0.087105,51.516572,532824.322729763,181472.84792116313
1698587,Restaurant/Cafe/Canteen,3,2024-01-29,City of London Corporation,5.0,10.0,10.0,-0.0830471,51.5145217,533111.8334236894,181252.22354612697
1669325,Restaurant/Cafe/Canteen,5,2023-10-16,City of London Corporation,0.0,0.0,5.0,-0.090164,51.512,532625.3643344465,180958.8917140342
1653574,Other catering premises,5,2024-03-27,City of London Corporation,5.0,0.0,0.0,-0.104033,51.515714,531652.3335746295,181346.864748365
1612137,Restaurant/Cafe/Canteen,5,2024-09-25,City of London Corporation,0.0,5.0,0.0,-0.088864,51.510351,532720.3579067446,180777.87641984387
1061918,Restaurant/Cafe/Canteen,5,2024-03-28,City of London Corporation,0.0,0.0,0.0,-0.093002,51.51514,532419.3417642617,181302.9261373313
743560,Restaurant/Cafe/Canteen,5,2022-05-13,City of London Corporation,0.0,0.0,0.0,-0.091657,51.515243,532512.3617145298,181316.8132168746
744860,Restaurant/Cafe/Canteen,5,2022-02-22,City of London Corporation,0.0,5.0,5.0,-0.0898,51.509692,532657.3230930506,180702.89925397834
730163,Restaurant/Cafe/Canteen,5,2022-08-16,City of London Corporation,0.0,0.0,0.0,-0.093975,51.517736,532344.3107939265,181589.8440793135
430563,Restaurant/Cafe/Canteen,5,2022-10-20,City of London Corporation,0.0,5.0,0.0,-0.094925,51.515674,532284.3736596389,181358.83114475792
932469,Restaurant/Cafe/Canteen,5,2024-02-20,City of London Corporation,5.0,5.0,0.0,-0.080051,51.510872,533330.3630730336,180851.82658688218
859940,Restaurant/Cafe/Canteen,5,2023-06-12,City of London Corporation,5.0,5.0,0.0,-0.097931,51.512711,532084.3811307487,181023.9174363112
1218729,Pub/bar/nightclub,5,2022-08-02,City of London Corporation,0.0,5.0,5.0,-0.0854808,51.5110352,532953.1244439204,180860.09662481892
1733432,Pub/bar/nightclub,AwaitingInspection,,City of London Corporation,,,,-0.0856017,51.5111624,532944.3652225159,180874.0219447735
1761941,Takeaway/sandwich shop,AwaitingInspection,,City of London Corporation,,,,-0.1013264,51.5131689,531847.4670742922,181068.71708687878
1592852,Retailers - other,5,2023-02-10,City of London Corporation,5.0,5.0,5.0,-0.093003,51.512361,532427.3286976984,180993.89745069534
294132,Pub/bar/nightclub,5,2022-01-18,City of London Corporation,5.0,5.0,0.0,-0.101619,51.516224,531818.348574596,181407.9178951186
812931,Restaurant/Cafe/Canteen,5,2023-07-13,City of London Corporation,5.0,5.0,5.0,-0.082892,51.516683,533116.2953825819,181492.84519238072
1113072,Restaurant/Cafe/Canteen,3,2023-12-11,City of London Corporation,5.0,10.0,10.0,-0.072726,51.511661,533836.3187286997,180952.93556048372
1004784,Restaurant/Cafe/Canteen,5,2023-07-25,City of London Corporation,5.0,5.0,0.0,-0.0909558,51.5121565,532569.9696999011,180974.86096419074
1172874,Restaurant/Cafe/Canteen,5,2022-10-06,City of London Corporation,5.0,5.0,5.0,-0.0938583,51.5113147,532371.0143941767,180876.0018511074
1753163,Retailers - other,5,2021-03-04,City of London Corporation,0.0,0.0,0.0,-0.0860681,51.5132202,532906.0152960987,181102.00525360287
293859,Restaurant/Cafe/Canteen,1,2024-08-20,City of London Corporation,15.0,15.0,20.0,-0.105746,51.517846,531527.343734463,181580.86696430494
913240,Restaurant/Cafe/Canteen,5,2022-01-26,City of London Corporation,5.0,5.0,0.0,-0.101292,51.513682,531848.3729852973,181125.83582187718
294244,Restaurant/Cafe/Canteen,5,2023-04-12,City of London Corporation,,,,-0.0789958,51.5086711,533410.0085605596,180609.00683688215
1532040,Restaurant/Cafe/Canteen,5,2022-06-14,City of London Corporation,5.0,5.0,5.0,-0.0865763,51.5110317,532877.1198181646,180857.71920167212
